src,nodes,in_queue,leaves,explored_pct,best_bound,best_sol,gap_pct,cuts,in_lp,confl,lp_iters,time_s
,97610,956,4735,52.08,217.6819295,414.5094339,47.48,9352,192,9807,9049000,3496.6
,97650,959,4755,52.08,217.6819295,414.5094339,47.48,9207,198,9948,9053000,3501.7
,97680,956,4771,52.08,217.6819295,414.5094339,47.48,9362,64,9967,9057000,3507.2
,97733,960,4796,52.08,217.6819295,414.5094339,47.48,9387,64,9739,9063000,3512.2
,97771,959,4816,52.08,217.6819295,414.5094339,47.48,9407,64,9945,9070000,3517.7
,97825,962,4840,52.08,217.6819295,414.5094339,47.48,9430,82,9809,9074000,3522.7
,97878,970,4863,52.09,217.6819295,414.5094339,47.48,9764,171,9852,9077000,3529.5
,97976,994,4898,52.09,217.6819295,414.5094339,47.48,9777,171,9953,9082000,3534.5
,97988,984,4908,52.19,217.6819295,414.5094339,47.48,9325,172,9685,9086000,3541.1
,98064,993,4933,52.21,217.6819295,414.5094339,47.48,9331,172,9809,9091000,3546.2
,98086,1002,4944,52.21,217.6819295,414.5094339,47.48,10056,218,9848,9097000,3552.2
,98120,995,4963,52.21,217.6819295,414.5094339,47.48,8537,142,9996,9099000,3557.4
,98167,996,4986,52.21,217.6819295,414.5094339,47.48,8559,142,9712,9104000,3562.4
,98203,996,5004,52.21,217.6819295,414.5094339,47.48,8577,142,9827,9111000,3567.6
,98230,999,5012,52.8,217.6819295,414.5094339,47.48,6486,120,9417,9117000,3572.7
,98297,1005,5040,53.07,217.6819295,414.5094339,47.48,6495,120,9696,9124000,3577.9
,98345,1004,5065,53.44,217.6819295,414.5094339,47.48,6330,67,9812,9128000,3583.2
,98404,1004,5094,53.44,217.6819295,414.5094339,47.48,6359,67,9875,9135000,3588.3
,98466,1004,5122,53.44,217.6819295,414.5094339,47.48,6752,83,9754,9138000,3593.3
,98546,1014,5155,53.44,217.6819295,414.5094339,47.48,7180,100,9870,9141000,3598.4
,98564,1016,5165,53.44,217.6819295,414.5094339,47.48,7189,100,9919,9143000,3600.0
