Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_NetPower_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,MCS_1_sum_x,MCS_1_sum_y_trv,MCS_1_sum_z,MCS_2_Charging_kW,MCS_2_Discharging_kW,MCS_2_Traveling_kW,MCS_2_NetPower_kW,MCS_2_SOE_Start_kWh,MCS_2_SOE_End_kWh,MCS_2_sum_x,MCS_2_sum_y_trv,MCS_2_sum_z,CEV_1_Charging_kW,CEV_1_Working_kW,CEV_1_NetPower_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh,CEV_2_Charging_kW,CEV_2_Working_kW,CEV_2_NetPower_kW,CEV_2_SOE_Start_kWh,CEV_2_SOE_End_kWh,CEV_3_Charging_kW,CEV_3_Working_kW,CEV_3_NetPower_kW,CEV_3_SOE_Start_kWh,CEV_3_SOE_End_kWh,CEV_4_Charging_kW,CEV_4_Working_kW,CEV_4_NetPower_kW,CEV_4_SOE_Start_kWh,CEV_4_SOE_End_kWh
33,33,16:00,16:15,16:15,-0.0,0.0,0,-0.0,232.0576829069578,232.0576829069578,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
34,34,16:15,16:30,16:30,-0.0,0.0,0,-0.0,232.0576829069578,232.0576829069578,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
35,35,16:30,16:45,16:45,-0.0,0.0,0,-0.0,232.0576829069578,232.0576829069578,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,3.18,-3.18,8.862499999999999,8.067499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
36,36,16:45,17:00,17:00,-0.0,0.0,0,-0.0,232.0576829069578,232.0576829069578,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,3.18,-3.18,8.067499999999999,7.2725,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
37,37,17:00,17:15,17:15,-0.0,0.0,0,-0.0,232.0576829069578,232.0576829069578,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,7.2725,7.2725,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
38,38,17:15,17:30,17:30,-0.0,0.0,0,-0.0,232.0576829069578,232.0576829069578,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,7.2725,7.272499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
39,39,17:30,17:45,17:45,0.0,0.0,0,0.0,232.0576829069578,232.0576829069578,1.0,1.0,0.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,7.272499999999999,7.272499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
40,40,17:45,18:00,18:00,0.0,8.0,0,-8.0,232.0576829069578,229.95241974906307,0.0,0.0,1.0,-0.0,0.0,0,-0.0,250.0,250.0,0.0,0.0,1.0,8.0,0.0,8.0,7.272499999999999,9.1725,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
41,41,18:00,18:15,18:15,0.0,16.0,0,-16.0,229.95241974906307,225.7418934332736,0.0,0.0,1.0,-0.0,0.0,0,-0.0,250.0,250.0,0.0,0.0,1.0,7.9999999999999964,0.0,7.9999999999999964,9.1725,11.072499999999998,8.000000000000004,0.0,8.000000000000004,9.247499999999999,11.147499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
42,42,18:15,18:30,18:30,-0.0,0.0,0,-0.0,225.7418934332736,225.7418934332736,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,11.072499999999998,11.072499999999998,0.0,0.0,0.0,11.147499999999999,11.147499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
